std,attendance 
2.411538773,70.0
2.406082803,70.0
3.106162068,71.0
0.982623613,68.0
1.841655639,64.0
0.984558994,68.0
1.687881288,69.0
3.254585229,62.0
2.541804777,63.0
2.536156322,63.0
3.236071832,62.0
1.81782761,64.0
0.402723067,66.0
1.107385289,65.0
1.011706625,68.0
1.715044079,69.0
1.711291247,69.0
4.529806323,73.0
3.814371221,72.0
3.806079109,72.0
0.269958337,67.0
0.436202235,66.0
0.975898992,68.0
0.437369927,66.0
2.553187711,63.0
3.958887537,61.0
1.83363236,64.0
3.94650195,61.0
1.11569087,65.0
2.524521657,63.0
1.107950753,65.0
1.011222621,68.0
1.714696571,69.0
3.122309057,71.0
1.704499504,69.0
4.523403674,73.0
3.102671893,71.0
1.684925991,69.0
0.975777834,68.0
4.501913174,73.0
3.97508677,61.0
0.266998826,67.0
5.378696302,59.0
1.133708393,65.0
6.070912653,58.0
2.530161919,63.0
1.819311698,64.0
0.301389776,67.0
0.300773437,67.0
0.300159613,67.0
5.239214806,74.0
0.28887899,67.0
3.110982978,71.0
2.399010051,70.0
3.805520131,72.0
1.680804224,69.0
1.677422324,69.0
0.968367118,68.0
2.562022165,63.0
0.0,9.0
0.0,61.0
0.0,52.0
4.242640687,40.0
3.299831646,53.0
2.474873734,53.0
0.282842712,49.0
2.710575995,54.0
2.929442379,55.0
0.530330086,50.0
1.099943882,49.0
0.919238816,52.0
4.306923122,44.0
6.540737726,40.0
1.142249416,51.0
3.687056788,55.0
0.801387685,51.0
3.889087297,44.0
2.994805191,45.0
4.831896338,42.0
9.266820448,35.0
2.085965005,45.0
10.06785369,33.0
1.510637214,45.0
0.768594327,46.0
2.76950156,43.0
1.301076477,45.0
2.610855807,43.0
3.195075085,42.0
1.010152545,48.0
2.340767276,50.0
4.99688792,54.0
0.638677093,46.0
1.988737822,44.0
2.614152343,43.0
0.894282106,48.0
0.181827458,47.0
3.260547935,42.0
3.019537066,51.0
0.186080732,47.0
2.248236945,50.0
6.081118318,38.0
5.932798359,38.0
3.030457634,42.0
7.103956499,36.0
1.349931128,48.0
1.319932658,48.0
0.092231319,46.0
4.934702643,39.0
4.139520948,40.0
2.669688868,42.0
3.309259736,41.0
1.857888405,43.0
2.338891661,49.0
1.600996486,48.0
1.571348403,48.0
4.705474217,39.0
1.149048519,44.0
3.212993971,41.0
0.316978902,46.0
2.39697214,49.0
0.424264069,45.0
3.060265414,50.0
5.337515703,38.0
5.252793232,38.0
3.082543624,41.0
4.427576307,39.0
0.514259477,46.0
4.685901654,52.0
0.95667388,44.0
1.639667898,43.0
3.010254583,41.0
3.665004162,40.0
5.008673033,38.0
0.058118366,45.0
2.732872154,49.0
1.998755168,48.0
0.81875522,44.0
0.808122036,44.0
3.589926735,40.0
4.94079675,38.0
1.387697058,43.0
0.724566208,46.0
3.509664146,50.0
1.371616768,47.0
3.535533906,40.0
5.590303023,37.0
2.030876453,42.0
4.104470397,39.0
0.136600174,45.0
2.931712385,49.0
3.598387842,50.0
0.637173143,44.0
7.624455728,34.0
0.547437508,44.0
4.739119916,38.0
1.890580236,42.0
4.426783078,51.0
4.381146139,51.0
0.836983537,46.0
3.371256573,40.0
1.237436867,43.0
5.425819361,37.0
0.228769841,45.0
1.627032108,47.0
3.012002924,49.0
1.58257232,47.0
1.234101458,43.0
4.725059332,38.0
4.681308783,38.0
1.835882744,42.0
0.282842712,45.0
2.382503929,48.0
0.25885159,45.0
0.256560868,45.0
6.053826478,36.0
4.599268455,38.0
1.755575457,42.0
0.362618862,45.0
2.462888873,48.0
5.246851158,52.0
4.501913174,51.0
0.444133185,44.0
6.752290165,35.0
3.190603769,40.0
2.463468786,41.0
2.466388453,48.0
3.849803586,50.0
0.311795116,45.0
2.414106745,48.0
3.217609927,40.0
2.491191583,41.0
5.279010931,37.0
0.374980869,45.0
2.47753203,48.0
3.16087285,49.0
1.733721071,47.0
0.384749278,44.0
5.997504232,36.0
3.848095599,39.0
0.310313048,44.0
3.904239585,50.0
4.578641782,51.0
0.33363489,45.0
1.073022178,43.0
4.576552223,38.0
1.03383888,43.0
5.240339296,37.0
0.288615013,44.0
4.629638317,51.0
2.491483625,48.0
1.772480998,47.0
1.751377061,42.0
3.847219132,39.0
3.822073909,39.0
2.39222489,41.0
5.351201641,52.0
1.804028839,47.0
2.495141126,48.0
2.439070859,41.0
2.423730791,41.0
1.003207746,43.0
4.51055071,38.0
0.436485667,45.0
1.839345247,47.0
1.828129727,47.0
2.519871438,48.0
3.820932426,39.0
3.095179982,40.0
3.779654104,39.0
0.2426757,44.0
2.570541122,48.0
2.555508718,48.0
0.431664023,45.0
5.898006273,36.0
0.942809042,43.0
3.046620074,40.0
0.216953217,44.0
2.325062975,41.0
4.016207617,50.0
1.884301311,47.0
0.938880671,43.0
3.74649394,39.0
4.429130388,38.0
2.29519906,41.0
0.172933724,44.0
4.047708547,50.0
2.61933641,48.0
0.911298044,43.0
7.236560888,34.0
2.978079354,40.0
2.259020085,41.0
2.247192755,41.0
1.985054974,47.0
4.085098762,50.0
1.953655849,47.0
0.166804677,44.0
2.979950006,40.0
1.557788543,42.0
2.956991994,40.0
1.279188147,46.0
6.197790937,53.0
0.165343377,44.0
0.164524845,44.0
7.199949343,34.0
2.942812045,40.0
3.632114344,39.0
0.096111601,44.0
3.422806738,49.0
4.110058166,50.0
1.275498835,46.0
5.064231423,37.0
3.632719198,39.0
5.023126474,37.0
1.480608565,42.0
3.452927974,49.0
4.844503668,51.0
2.710575995,48.0
1.290388412,46.0
3.642573006,39.0
2.922062269,40.0
2.908780168,40.0
1.327824951,46.0
4.841451835,51.0
0.107810003,44.0
2.004521456,47.0
2.932136119,40.0
5.735074026,36.0
2.89384229,40.0
0.065128256,44.0
1.343194104,46.0
3.449451341,49.0
2.730472939,48.0
0.606526937,45.0
6.436796064,35.0
0.77660873,43.0
2.181499644,41.0
2.756517961,48.0
4.857256708,51.0
0.612033601,45.0
0.79882356,43.0
5.020458146,37.0
0.633755455,45.0
3.593972483,39.0
2.758589418,48.0
3.451492526,49.0
1.324742908,46.0
3.432054865,49.0
3.624280101,39.0
3.609666068,39.0
4.299436413,38.0
0.647709812,45.0
2.757998162,48.0
2.042752923,47.0
2.034678801,47.0
2.903592019,40.0
5.709540637,36.0
2.165514517,41.0
2.157088391,41.0
0.035629411,44.0
4.190767989,50.0
0.652713952,45.0
2.059008252,47.0
4.288521661,38.0
2.158961009,41.0
4.264068165,38.0
0.725785074,43.0
3.503634352,49.0
4.194970567,50.0
2.770381046,48.0
2.171264689,41.0
2.867710835,40.0
4.266123938,38.0
0.681110208,45.0
2.087648592,47.0
3.489081636,49.0
2.067323098,47.0
0.053801603,44.0
7.099147865,34.0
2.846231972,40.0
4.24517512,38.0
0.702056018,45.0
3.517919146,49.0
2.800844945,48.0
2.790947967,48.0
2.855815063,40.0
4.255046069,38.0
3.535533906,39.0
0.704642994,43.0
4.230364528,50.0
4.215726588,50.0
0.67784719,45.0
2.08487154,47.0
3.559749892,39.0
2.842907127,40.0
2.128535719,41.0
2.81164832,48.0
2.802149508,48.0
0.02618914,44.0
2.088100562,47.0
3.556818057,39.0
2.840212238,40.0
4.240291495,38.0
1.411872149,46.0
2.111985601,47.0
2.809819052,48.0
1.391029733,46.0
3.547087938,39.0
3.535533906,39.0
3.5240549,39.0
2.103013372,41.0
2.132725292,47.0
2.83070078,48.0
3.526468434,49.0
0.695811146,45.0
3.535533906,39.0
2.114585993,41.0
4.22250157,38.0
1.389676734,42.0
2.843992368,48.0
5.654637614,52.0
3.522275654,49.0
3.537736731,39.0
3.526749971,39.0
3.51583124,39.0
3.504979909,39.0
0.674471084,43.0
6.376975266,53.0
2.127807562,47.0
1.403434496,42.0
3.514041299,39.0
2.093464622,41.0
3.497080969,39.0
0.666639827,43.0
5.680212131,52.0
3.548236423,49.0
2.127652643,47.0
2.813695733,40.0
4.215363571,38.0
2.792862582,40.0
2.079603129,41.0
2.156675683,47.0
4.265450583,50.0
1.432821636,46.0
0.686491423,43.0
6.324905714,35.0
1.37117228,42.0
3.482398714,39.0
0.758051074,45.0
4.986321957,51.0
2.151711752,47.0
2.850650481,48.0
3.503301118,39.0
2.083152648,41.0
3.487458657,39.0
0.753048747,45.0
4.98161707,51.0
4.262503237,50.0
0.019806913,44.0
0.685380037,43.0
4.914293646,37.0
3.490357639,39.0
1.365244949,42.0
3.574600579,49.0
2.154435537,47.0
0.033024218,44.0
0.03293374,44.0
3.49303022,39.0
2.778332366,40.0
2.77078255,40.0
0.057488356,44.0
4.288507073,50.0
2.161345256,47.0
0.745123275,45.0
2.782929637,40.0
4.891137013,37.0
2.057209329,41.0
0.063940507,44.0
6.410851401,53.0
4.98341922,51.0
0.671658156,43.0
2.785628556,40.0
0.662564622,43.0
3.481853025,39.0
2.062240926,41.0
2.879986994,48.0
4.988316929,51.0
1.449019337,46.0
0.739995469,45.0
2.0830491,41.0
4.898850322,37.0
3.475701794,39.0
2.175574061,47.0
4.285932939,50.0
0.748489621,45.0
0.664034287,43.0
7.010202924,34.0
4.17121576,38.0
1.339406296,42.0
1.336040953,42.0
4.30998419,50.0
2.888531201,48.0
1.470641036,46.0
0.056287107,44.0
3.470613432,39.0
0.640596737,43.0
2.755097533,40.0
4.305339811,50.0
6.410869834,53.0
1.457541184,46.0
0.662156228,43.0
4.892833996,37.0
1.353997656,42.0
2.76149226,40.0
2.888351428,48.0
4.292172322,50.0
2.871023919,48.0
0.042494398,44.0
4.190073996,38.0
0.652974205,43.0
4.883930847,37.0
0.065659915,44.0
4.298067109,50.0
4.287882116,50.0
0.750569609,45.0
5.600152291,36.0
2.059760459,41.0
3.465819153,39.0
0.069551487,44.0
3.596662296,49.0
2.882819954,48.0
1.465191028,46.0
2.065539298,41.0
3.471697877,39.0
3.463680099,39.0
0.633789258,43.0
2.189592722,47.0
4.301025651,50.0
1.469228735,46.0
0.054889567,44.0
4.178211823,38.0
2.052216726,41.0
0.636556445,43.0
2.186911697,47.0
2.887485705,48.0
0.764439763,45.0
2.879275253,48.0
7.004479281,34.0
4.166709758,38.0
3.451880648,39.0
1.327596919,42.0
4.319636759,50.0
3.604519933,49.0
1.479918175,46.0
3.462169626,39.0
3.454543702,39.0
2.035845897,41.0
2.736937432,40.0
3.619087005,49.0
3.611185068,49.0
2.897751319,48.0
2.185882267,47.0
3.463442759,39.0
0.633641142,43.0
4.16017035,38.0
3.61020682,49.0
4.308029056,50.0
2.182016205,47.0
2.177343793,47.0
4.883267344,37.0
4.167256169,38.0
3.452787368,39.0
0.082570856,44.0
2.199221938,47.0
3.605796102,49.0
0.635501031,43.0
2.75101754,40.0
2.039616829,41.0
3.446589657,39.0
0.616869305,43.0
1.501310222,46.0
3.615083419,49.0
3.607567653,49.0
1.483163809,46.0
3.459406468,39.0
2.746613117,40.0
4.152247655,38.0
1.501510696,46.0
5.026701594,51.0
3.605085393,49.0
2.18639152,47.0
4.169043859,38.0
2.749219644,40.0
1.332292655,42.0
4.152280186,38.0
2.912879149,48.0
4.31835111,50.0
1.486920106,46.0
0.778244284,45.0
3.457439784,39.0
4.15620078,38.0
0.0,19.0
0.0,63.0
0.0,67.0
1.060660172,70.0
5.421151989,57.0
8.308504679,49.0
7.778174593,47.0
0.0,58.0
0.0,58.0
3.093592168,63.0
0.392837101,58.0
0.353553391,58.0
1.607060866,56.0
9.899494937,43.0
10.44342323,41.0
4.444671196,49.0
8.768124087,42.0
2.253902865,51.0
4.117857137,48.0
3.221264225,49.0
2.381833368,50.0
8.980256121,40.0
9.899494937,38.0
2.024896692,55.0
2.613220713,56.0
0.471404521,53.0
3.84666089,58.0
0.979070928,54.0
2.304644324,56.0
3.586041533,58.0
4.730300536,46.0
3.889087297,47.0
1.026445328,54.0
1.060660172,51.0
0.342839651,53.0
1.705375178,55.0
2.343553903,56.0
0.471404521,52.0
1.146659645,51.0
3.870479223,47.0
1.704308652,50.0
1.785444622,55.0
2.397264453,49.0
3.030457634,48.0
4.34130675,46.0
2.860568342,48.0
0.659966329,53.0
1.429585449,50.0
1.399168737,50.0
1.399482171,54.0
2.756273372,56.0
0.763675324,51.0
2.135185182,49.0
2.094123929,49.0
1.360847013,50.0
2.134414914,55.0
0.012856487,52.0
2.765292591,48.0
0.632674488,51.0
4.242640687,58.0
0.69512192,51.0
3.464823228,47.0
2.016993114,49.0
0.5930573,51.0
1.5040049,54.0
0.784446585,53.0
4.101219331,46.0
2.64629356,48.0
0.875968102,53.0
0.863086218,53.0
0.543139991,51.0
3.323401872,47.0
1.882298333,49.0
3.722131529,57.0
2.605640057,48.0
1.175326136,50.0
0.23570226,52.0
1.860807319,49.0
0.257129739,52.0
1.840290725,49.0
6.005932281,43.0
1.750089283,54.0
3.125237379,56.0
1.103776439,50.0
0.391890505,51.0
0.311463701,52.0
1.788564211,49.0
3.823309922,57.0
0.284468245,52.0
3.91319321,46.0
1.024907582,53.0
0.384980359,51.0
1.779422559,49.0
1.76008101,49.0
2.44065889,48.0
0.383643041,52.0
2.478595349,55.0
0.353553391,52.0
3.848993613,46.0
1.71004395,49.0
0.292842202,51.0
2.510229073,55.0
1.715259024,49.0
3.098791482,47.0
1.132743873,53.0
0.421544427,52.0
0.417529718,52.0
1.687717129,49.0
5.174435604,44.0
1.178511302,53.0
1.167699272,53.0
0.944951789,50.0
1.63717516,49.0
1.622557525,49.0
1.896047387,54.0
1.879415392,54.0
2.34267551,48.0
3.023491064,47.0
1.909792674,54.0
1.89360799,54.0
0.225798804,51.0
3.028774046,47.0
3.003742856,47.0
4.735297051,58.0
1.190008973,53.0
1.625205102,49.0
3.015103315,47.0
0.516300189,52.0
4.721468901,58.0
0.92807765,50.0
5.13063525,44.0
2.284498832,48.0
3.346612247,56.0
3.321259124,56.0
1.616244071,49.0
4.411502008,45.0
2.639865316,55.0
4.024269475,57.0
3.024558933,47.0
5.108590296,44.0
0.157700074,51.0
3.353706448,56.0
4.032013135,57.0
1.613398571,49.0
3.708601999,46.0
1.232526403,53.0
4.735177135,58.0
4.426682178,45.0
5.801161756,43.0
1.547990521,49.0
3.378926364,56.0
1.951614716,54.0
0.871005704,50.0
2.972639692,47.0
1.261700335,53.0
2.658537833,55.0
3.681517241,46.0
4.360491817,45.0
0.58550243,52.0
4.094953828,57.0
0.146758011,51.0
3.659277593,46.0
0.122975092,51.0
2.688751711,55.0
4.077793707,57.0
1.569432124,49.0
5.776848128,43.0
1.28642318,53.0
6.198828309,60.0
2.272843225,48.0
7.179853471,41.0
0.108145743,51.0
2.704373303,55.0
4.797637289,58.0
0.551788529,52.0
4.372683314,45.0
0.573766645,52.0
4.085952253,57.0
0.155803189,51.0
5.78000206,43.0
2.231929226,48.0
0.593184022,52.0
0.589906762,52.0
0.116556063,51.0
0.587323665,52.0
1.990659308,54.0
1.979898987,54.0
2.250576422,48.0
5.0518431,44.0
0.601793005,52.0
4.818801768,58.0
1.537026845,49.0
5.046002842,44.0
3.61287371,46.0
1.329946951,53.0
2.730015356,55.0
0.6055735,52.0
3.618510722,46.0
0.082555614,51.0
6.249681147,60.0
1.996954829,54.0
2.938028676,47.0
2.923411618,47.0
0.094514273,51.0
2.720445301,55.0
0.811093073,50.0
6.436396359,42.0
2.886780597,47.0
2.053000848,54.0
4.857959569,58.0
1.498795713,49.0
4.306617015,45.0
0.640082442,52.0
5.563462788,59.0
3.611888159,46.0
3.595010177,46.0
0.059199637,51.0
1.348740712,53.0
2.750221766,55.0
0.077846618,51.0
3.59688107,46.0
2.050609665,54.0
2.041330889,54.0
0.079629142,51.0
2.895015656,47.0
0.770241315,50.0
3.456966486,56.0
3.441670174,56.0
2.909417329,47.0
5.712678469,43.0
0.055580446,51.0
5.576920439,59.0
1.487679202,49.0
3.593443513,46.0
2.873949021,47.0
4.179182386,57.0
1.345007367,53.0
0.773023515,50.0
4.290377854,45.0
1.360734898,53.0
4.171634148,57.0
2.183192187,48.0
5.694996939,43.0
0.037985075,51.0
3.483155626,56.0
2.764671595,55.0
3.584598458,46.0
4.978491646,44.0
1.379860196,53.0
7.008340597,61.0
0.766742293,50.0
6.397902156,42.0
0.738095525,50.0
0.67343503,52.0
1.375085124,53.0
0.665348507,52.0
2.85892977,47.0
1.378305796,53.0
4.19036431,57.0
3.573904041,46.0
4.968858462,44.0
1.389736789,53.0
2.088809687,54.0
2.785245031,55.0
2.860690552,47.0
0.672287129,52.0
2.783065558,55.0
0.045191035,51.0
3.567313986,46.0
3.554003113,46.0
0.72287868,50.0
6.324677321,60.0
1.448133814,49.0
5.669852536,43.0
0.71746732,50.0
3.512307771,56.0
3.499535743,56.0
0.668677065,52.0
3.561061227,46.0
0.679127736,52.0
5.608700024,59.0
1.457145046,49.0
4.974911411,44.0
2.13887264,48.0
1.391726068,53.0
3.500676529,56.0
0.03473507,51.0
4.262419898,45.0
0.684932701,52.0
3.50116066,56.0
2.148234442,48.0
2.140826738,48.0
0.019439362,51.0
3.504053125,56.0
2.787400451,55.0
3.564395407,46.0
4.25702252,45.0
0.690384661,52.0
4.916415836,58.0
2.147421601,48.0
3.54972334,46.0
0.718891894,50.0
2.807284397,55.0
2.797988753,55.0
0.73511101,50.0
4.961377514,44.0
1.397984882,53.0
6.326988127,60.0
0.667951031,52.0
5.677516461,43.0
2.135050572,48.0
1.395965645,53.0
3.505976388,56.0
1.380218044,53.0
4.262972831,45.0
0.684587457,52.0
4.91158615,58.0
3.562386062,46.0
3.551148251,46.0
1.425331594,49.0
0.715973324,50.0
3.515646528,56.0
0.019825424,51.0
4.249228638,45.0
2.108185233,54.0
3.511527194,56.0
1.433794981,49.0
2.839272321,47.0
1.420700781,49.0
2.813336431,55.0
1.394870216,53.0
3.544104897,46.0
2.828427125,47.0
1.409953883,53.0
3.520669799,56.0
0.690170092,52.0
5.656854249,43.0
2.820009187,47.0
3.533435666,56.0
2.817966965,55.0
0.010429304,51.0
2.830506851,47.0
0.002073627,51.0
3.523128524,56.0
2.127504951,48.0
4.236474058,45.0
0.006148755,51.0
0.711194104,52.0
3.529420591,56.0
0.698979117,52.0
4.238588499,45.0
0.709127086,52.0
4.232567941,57.0
3.535533906,46.0
2.820414583,47.0
1.418208516,53.0
0.709098631,52.0
2.82246836,55.0
0.711068164,50.0
4.939871675,44.0
1.420122533,53.0
2.826462939,55.0
2.117402854,48.0
2.816707123,47.0
0.693471113,50.0
2.834254928,55.0
1.416150841,53.0
2.818767196,47.0
0.695546452,50.0
2.127084801,54.0
3.531701349,56.0
1.414213562,49.0
6.346807497,42.0
3.50892236,46.0
2.142173359,54.0
2.136445622,54.0
0.720306108,52.0
2.102514312,48.0
2.839680814,55.0
3.537404559,56.0
1.408616411,49.0
5.636385369,43.0
0.684835701,50.0
2.843235644,55.0
2.130551503,54.0
0.00920712,51.0
3.517167496,46.0
1.428868625,53.0
4.246294986,57.0
1.406923802,49.0
7.045619239,41.0
0.679910367,50.0
3.553618478,56.0
2.13394725,54.0
3.513942859,46.0
4.210336316,45.0
4.264122412,57.0
4.253354426,57.0
1.399964559,49.0
4.923097715,44.0
0.678751622,50.0
4.965657371,58.0
3.54258734,56.0
2.814355348,47.0
6.334132705,42.0
0.73511101,52.0
3.554739275,56.0
1.391572212,49.0
2.798891952,47.0
2.145583812,54.0
2.140337885,54.0
0.018971158,51.0
1.391847654,49.0
3.504640891,46.0
1.44160753,53.0
5.670518149,59.0
2.102577754,48.0
3.508337491,46.0
1.437953358,53.0
1.434513279,53.0
0.020251268,51.0
1.390643336,49.0
0.681912953,50.0
2.846858818,55.0
5.661869191,59.0
4.227631345,45.0
5.628569978,43.0
2.088122842,48.0
