number-strategies,overcrowding-threshold 
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,40.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,50.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,60.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
6.0,70.0
