memory-size,overcrowding-threshold 
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,40.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
5.0,50.0
