[step],attendance 
383.0,39.0
384.0,41.0
385.0,48.0
386.0,51.0
387.0,46.0
388.0,45.0
389.0,41.0
390.0,37.0
391.0,39.0
392.0,47.0
393.0,50.0
394.0,45.0
395.0,43.0
396.0,34.0
397.0,38.0
398.0,42.0
399.0,42.0
400.0,50.0
401.0,48.0
402.0,46.0
403.0,44.0
404.0,39.0
405.0,43.0
406.0,40.0
407.0,50.0
408.0,53.0
409.0,46.0
410.0,43.0
411.0,37.0
412.0,42.0
413.0,40.0
414.0,48.0
415.0,50.0
416.0,48.0
417.0,44.0
418.0,38.0
419.0,43.0
420.0,37.0
421.0,44.0
422.0,50.0
423.0,50.0
424.0,45.0
425.0,36.0
426.0,41.0
427.0,39.0
428.0,44.0
429.0,49.0
430.0,48.0
431.0,46.0
432.0,41.0
433.0,39.0
434.0,39.0
435.0,43.0
436.0,47.0
437.0,50.0
438.0,46.0
439.0,44.0
440.0,38.0
441.0,41.0
442.0,43.0
443.0,47.0
444.0,48.0
445.0,45.0
446.0,48.0
447.0,34.0
448.0,38.0
449.0,39.0
450.0,42.0
451.0,50.0
452.0,49.0
453.0,46.0
454.0,39.0
455.0,39.0
456.0,41.0
457.0,40.0
458.0,49.0
459.0,49.0
460.0,48.0
461.0,47.0
462.0,39.0
463.0,43.0
464.0,38.0
465.0,49.0
466.0,50.0
467.0,47.0
468.0,47.0
469.0,37.0
470.0,38.0
471.0,39.0
472.0,44.0
473.0,47.0
474.0,49.0
475.0,43.0
476.0,40.0
477.0,41.0
478.0,39.0
479.0,43.0
480.0,46.0
481.0,49.0
482.0,49.0
483.0,46.0
484.0,39.0
485.0,40.0
486.0,38.0
487.0,46.0
488.0,51.0
489.0,49.0
490.0,47.0
491.0,38.0
492.0,40.0
493.0,42.0
494.0,38.0
495.0,48.0
496.0,50.0
497.0,46.0
498.0,45.0
499.0,39.0
500.0,38.0
0.0,19.0
1.0,63.0
2.0,67.0
3.0,70.0
4.0,57.0
5.0,49.0
6.0,47.0
7.0,58.0
8.0,58.0
9.0,63.0
10.0,58.0
11.0,58.0
12.0,56.0
13.0,43.0
14.0,41.0
15.0,49.0
16.0,42.0
17.0,51.0
18.0,48.0
19.0,49.0
20.0,50.0
21.0,40.0
22.0,38.0
23.0,55.0
24.0,56.0
25.0,53.0
26.0,58.0
27.0,54.0
28.0,56.0
29.0,58.0
30.0,46.0
31.0,47.0
32.0,54.0
33.0,51.0
34.0,53.0
35.0,55.0
36.0,56.0
37.0,52.0
38.0,51.0
39.0,47.0
40.0,50.0
41.0,55.0
42.0,49.0
43.0,48.0
44.0,46.0
45.0,48.0
46.0,53.0
47.0,50.0
48.0,50.0
49.0,54.0
50.0,56.0
51.0,51.0
52.0,49.0
53.0,49.0
54.0,50.0
55.0,55.0
56.0,52.0
57.0,48.0
58.0,51.0
59.0,58.0
60.0,51.0
61.0,47.0
62.0,49.0
63.0,51.0
64.0,54.0
65.0,53.0
66.0,46.0
67.0,48.0
68.0,53.0
69.0,53.0
70.0,51.0
71.0,47.0
72.0,49.0
73.0,57.0
74.0,48.0
75.0,50.0
76.0,52.0
77.0,49.0
78.0,52.0
79.0,49.0
80.0,43.0
81.0,54.0
82.0,56.0
83.0,50.0
84.0,51.0
85.0,52.0
86.0,49.0
87.0,57.0
88.0,52.0
89.0,46.0
90.0,53.0
91.0,51.0
92.0,49.0
93.0,49.0
94.0,48.0
95.0,52.0
96.0,55.0
97.0,52.0
98.0,46.0
99.0,49.0
100.0,51.0
101.0,55.0
102.0,49.0
103.0,47.0
104.0,53.0
105.0,52.0
106.0,52.0
107.0,49.0
108.0,44.0
109.0,53.0
110.0,53.0
111.0,50.0
112.0,49.0
113.0,49.0
114.0,54.0
115.0,54.0
116.0,48.0
117.0,47.0
118.0,54.0
119.0,54.0
120.0,51.0
121.0,47.0
122.0,47.0
123.0,58.0
124.0,53.0
125.0,49.0
126.0,47.0
127.0,52.0
128.0,58.0
129.0,50.0
130.0,44.0
131.0,48.0
132.0,56.0
133.0,56.0
134.0,49.0
135.0,45.0
136.0,55.0
137.0,57.0
138.0,47.0
139.0,44.0
140.0,51.0
141.0,56.0
142.0,57.0
143.0,49.0
144.0,46.0
145.0,53.0
146.0,58.0
147.0,45.0
148.0,43.0
149.0,49.0
150.0,56.0
151.0,54.0
152.0,50.0
153.0,47.0
154.0,53.0
155.0,55.0
156.0,46.0
157.0,45.0
158.0,52.0
159.0,57.0
160.0,51.0
161.0,46.0
162.0,51.0
163.0,55.0
164.0,57.0
165.0,49.0
166.0,43.0
167.0,53.0
168.0,60.0
169.0,48.0
170.0,41.0
171.0,51.0
172.0,55.0
173.0,58.0
174.0,52.0
175.0,45.0
176.0,52.0
177.0,57.0
178.0,51.0
179.0,43.0
180.0,48.0
181.0,52.0
182.0,52.0
183.0,51.0
184.0,52.0
185.0,54.0
186.0,54.0
187.0,48.0
188.0,44.0
189.0,52.0
190.0,58.0
191.0,49.0
192.0,44.0
193.0,46.0
194.0,53.0
195.0,55.0
196.0,52.0
197.0,46.0
198.0,51.0
199.0,60.0
200.0,54.0
201.0,47.0
202.0,47.0
203.0,51.0
204.0,55.0
205.0,50.0
206.0,42.0
207.0,47.0
208.0,54.0
209.0,58.0
210.0,49.0
211.0,45.0
212.0,52.0
213.0,59.0
214.0,46.0
215.0,46.0
216.0,51.0
217.0,53.0
218.0,55.0
219.0,51.0
220.0,46.0
221.0,54.0
222.0,54.0
223.0,51.0
224.0,47.0
225.0,50.0
226.0,56.0
227.0,56.0
228.0,47.0
229.0,43.0
230.0,51.0
231.0,59.0
232.0,49.0
233.0,46.0
234.0,47.0
235.0,57.0
236.0,53.0
237.0,50.0
238.0,45.0
239.0,53.0
240.0,57.0
241.0,48.0
242.0,43.0
243.0,51.0
244.0,56.0
245.0,55.0
246.0,46.0
247.0,44.0
248.0,53.0
249.0,61.0
250.0,50.0
251.0,42.0
252.0,50.0
253.0,52.0
254.0,53.0
255.0,52.0
256.0,47.0
257.0,53.0
258.0,57.0
259.0,46.0
260.0,44.0
261.0,53.0
262.0,54.0
263.0,55.0
264.0,47.0
265.0,52.0
266.0,55.0
267.0,51.0
268.0,46.0
269.0,46.0
270.0,50.0
271.0,60.0
272.0,49.0
273.0,43.0
274.0,50.0
275.0,56.0
276.0,56.0
277.0,52.0
278.0,46.0
279.0,52.0
280.0,59.0
281.0,49.0
282.0,44.0
283.0,48.0
284.0,53.0
285.0,56.0
286.0,51.0
287.0,45.0
288.0,52.0
289.0,56.0
290.0,48.0
291.0,48.0
292.0,51.0
293.0,56.0
294.0,55.0
295.0,46.0
296.0,45.0
297.0,52.0
298.0,58.0
299.0,48.0
300.0,46.0
301.0,50.0
302.0,55.0
303.0,55.0
304.0,50.0
305.0,44.0
306.0,53.0
307.0,60.0
308.0,52.0
309.0,43.0
310.0,48.0
311.0,53.0
312.0,56.0
313.0,53.0
314.0,45.0
315.0,52.0
316.0,58.0
317.0,46.0
318.0,46.0
319.0,49.0
320.0,50.0
321.0,56.0
322.0,51.0
323.0,45.0
324.0,54.0
325.0,56.0
326.0,49.0
327.0,47.0
328.0,49.0
329.0,55.0
330.0,53.0
331.0,46.0
332.0,47.0
333.0,53.0
334.0,56.0
335.0,52.0
336.0,43.0
337.0,47.0
338.0,56.0
339.0,55.0
340.0,51.0
341.0,47.0
342.0,51.0
343.0,56.0
344.0,48.0
345.0,45.0
346.0,51.0
347.0,52.0
348.0,56.0
349.0,52.0
350.0,45.0
351.0,52.0
352.0,57.0
353.0,46.0
354.0,47.0
355.0,53.0
356.0,52.0
357.0,55.0
358.0,50.0
359.0,44.0
360.0,53.0
361.0,55.0
362.0,48.0
363.0,47.0
364.0,50.0
365.0,55.0
366.0,53.0
367.0,47.0
368.0,50.0
369.0,54.0
370.0,56.0
371.0,49.0
372.0,42.0
373.0,46.0
374.0,54.0
375.0,54.0
376.0,52.0
377.0,48.0
378.0,55.0
379.0,56.0
380.0,49.0
381.0,43.0
382.0,50.0
383.0,55.0
384.0,54.0
385.0,51.0
386.0,46.0
387.0,53.0
388.0,57.0
389.0,49.0
390.0,41.0
391.0,50.0
392.0,56.0
393.0,54.0
394.0,46.0
395.0,45.0
396.0,57.0
397.0,57.0
398.0,49.0
399.0,44.0
400.0,50.0
401.0,58.0
402.0,56.0
403.0,47.0
404.0,42.0
405.0,52.0
406.0,56.0
407.0,49.0
408.0,47.0
409.0,54.0
410.0,54.0
411.0,51.0
412.0,49.0
413.0,46.0
414.0,53.0
415.0,59.0
416.0,48.0
417.0,46.0
418.0,53.0
419.0,53.0
420.0,51.0
421.0,49.0
422.0,50.0
423.0,55.0
424.0,59.0
425.0,45.0
426.0,43.0
427.0,48.0
428.0,53.0
429.0,55.0
430.0,50.0
431.0,46.0
432.0,53.0
433.0,55.0
434.0,50.0
435.0,46.0
436.0,47.0
437.0,54.0
438.0,56.0
439.0,48.0
440.0,44.0
441.0,51.0
442.0,55.0
443.0,51.0
444.0,47.0
445.0,49.0
446.0,57.0
447.0,53.0
448.0,44.0
449.0,44.0
450.0,52.0
451.0,59.0
452.0,50.0
453.0,45.0
454.0,50.0
455.0,55.0
456.0,56.0
457.0,48.0
458.0,42.0
459.0,53.0
460.0,60.0
461.0,50.0
462.0,46.0
463.0,51.0
464.0,52.0
465.0,57.0
466.0,47.0
467.0,46.0
468.0,53.0
469.0,56.0
470.0,49.0
471.0,48.0
472.0,47.0
473.0,56.0
474.0,56.0
475.0,49.0
476.0,44.0
477.0,51.0
478.0,54.0
479.0,53.0
480.0,50.0
481.0,47.0
482.0,55.0
483.0,57.0
484.0,49.0
485.0,44.0
486.0,49.0
487.0,56.0
488.0,54.0
489.0,50.0
490.0,47.0
491.0,55.0
492.0,56.0
493.0,43.0
494.0,42.0
495.0,52.0
496.0,59.0
497.0,56.0
498.0,47.0
499.0,44.0
500.0,52.0
0.0,45.0
1.0,52.0
2.0,50.0
3.0,56.0
4.0,48.0
5.0,53.0
6.0,51.0
7.0,53.0
8.0,55.0
9.0,52.0
10.0,50.0
11.0,54.0
12.0,54.0
13.0,61.0
14.0,57.0
15.0,58.0
16.0,62.0
17.0,62.0
18.0,59.0
19.0,66.0
20.0,58.0
21.0,59.0
22.0,55.0
23.0,55.0
24.0,54.0
25.0,53.0
26.0,50.0
27.0,52.0
28.0,50.0
29.0,49.0
30.0,50.0
31.0,54.0
32.0,52.0
33.0,53.0
34.0,52.0
35.0,58.0
36.0,53.0
37.0,59.0
38.0,53.0
39.0,59.0
40.0,56.0
41.0,62.0
42.0,61.0
43.0,60.0
44.0,60.0
45.0,55.0
46.0,56.0
47.0,57.0
48.0,52.0
49.0,53.0
50.0,51.0
51.0,52.0
52.0,48.0
53.0,54.0
54.0,52.0
55.0,56.0
56.0,54.0
57.0,60.0
58.0,55.0
59.0,57.0
60.0,51.0
61.0,54.0
62.0,57.0
63.0,55.0
64.0,61.0
65.0,57.0
66.0,59.0
67.0,56.0
68.0,58.0
69.0,59.0
70.0,57.0
71.0,64.0
72.0,51.0
73.0,56.0
74.0,48.0
75.0,52.0
76.0,46.0
77.0,58.0
78.0,52.0
79.0,61.0
80.0,57.0
81.0,57.0
82.0,56.0
83.0,56.0
84.0,59.0
85.0,58.0
86.0,59.0
87.0,58.0
88.0,48.0
89.0,53.0
90.0,53.0
91.0,59.0
92.0,57.0
93.0,61.0
94.0,59.0
95.0,57.0
96.0,51.0
97.0,56.0
98.0,51.0
99.0,56.0
100.0,51.0
101.0,55.0
102.0,53.0
103.0,52.0
104.0,55.0
105.0,54.0
106.0,65.0
107.0,61.0
108.0,62.0
109.0,56.0
110.0,57.0
111.0,50.0
112.0,54.0
113.0,55.0
114.0,57.0
115.0,56.0
116.0,57.0
117.0,55.0
118.0,55.0
119.0,56.0
120.0,54.0
121.0,58.0
122.0,62.0
123.0,56.0
124.0,55.0
125.0,48.0
126.0,51.0
127.0,51.0
128.0,60.0
129.0,55.0
130.0,63.0
131.0,58.0
132.0,58.0
133.0,53.0
134.0,56.0
135.0,54.0
136.0,59.0
137.0,57.0
138.0,57.0
139.0,52.0
140.0,54.0
141.0,55.0
142.0,57.0
143.0,60.0
144.0,58.0
145.0,62.0
146.0,58.0
147.0,52.0
148.0,55.0
149.0,51.0
150.0,55.0
151.0,55.0
152.0,57.0
153.0,57.0
154.0,53.0
155.0,53.0
156.0,59.0
157.0,57.0
158.0,60.0
159.0,58.0
160.0,60.0
161.0,57.0
162.0,49.0
163.0,54.0
164.0,52.0
165.0,59.0
166.0,59.0
167.0,61.0
168.0,62.0
169.0,56.0
170.0,54.0
171.0,52.0
172.0,58.0
173.0,59.0
174.0,56.0
175.0,53.0
176.0,50.0
177.0,51.0
178.0,54.0
179.0,55.0
180.0,60.0
181.0,60.0
182.0,61.0
183.0,56.0
184.0,56.0
185.0,56.0
186.0,55.0
187.0,58.0
188.0,59.0
189.0,58.0
190.0,52.0
191.0,54.0
192.0,52.0
193.0,58.0
194.0,59.0
195.0,61.0
196.0,59.0
197.0,56.0
198.0,55.0
199.0,48.0
200.0,57.0
201.0,50.0
202.0,60.0
203.0,54.0
204.0,58.0
205.0,53.0
206.0,54.0
207.0,53.0
208.0,59.0
209.0,62.0
210.0,63.0
211.0,58.0
212.0,56.0
213.0,50.0
214.0,55.0
215.0,55.0
216.0,61.0
217.0,58.0
218.0,57.0
219.0,57.0
220.0,54.0
221.0,54.0
222.0,57.0
223.0,57.0
224.0,57.0
225.0,58.0
226.0,52.0
227.0,50.0
228.0,52.0
229.0,54.0
230.0,59.0
231.0,59.0
232.0,61.0
233.0,57.0
234.0,57.0
235.0,51.0
236.0,59.0
237.0,58.0
238.0,63.0
239.0,57.0
240.0,54.0
241.0,51.0
242.0,55.0
243.0,53.0
244.0,58.0
245.0,59.0
246.0,60.0
247.0,56.0
248.0,51.0
249.0,52.0
250.0,53.0
251.0,58.0
252.0,59.0
253.0,61.0
254.0,56.0
255.0,55.0
256.0,49.0
257.0,60.0
258.0,58.0
259.0,62.0
260.0,61.0
261.0,56.0
262.0,54.0
263.0,52.0
264.0,53.0
265.0,58.0
266.0,58.0
267.0,63.0
268.0,54.0
269.0,55.0
270.0,47.0
271.0,55.0
272.0,50.0
273.0,61.0
274.0,57.0
275.0,61.0
276.0,58.0
277.0,53.0
278.0,53.0
279.0,55.0
280.0,62.0
281.0,62.0
282.0,61.0
283.0,56.0
284.0,52.0
285.0,51.0
286.0,54.0
287.0,61.0
288.0,57.0
289.0,61.0
290.0,59.0
291.0,56.0
292.0,49.0
293.0,56.0
294.0,49.0
295.0,61.0
296.0,57.0
297.0,60.0
298.0,50.0
299.0,52.0
300.0,53.0
301.0,57.0
302.0,62.0
303.0,64.0
304.0,61.0
305.0,61.0
306.0,51.0
307.0,55.0
308.0,54.0
309.0,58.0
310.0,60.0
311.0,57.0
312.0,56.0
313.0,54.0
314.0,50.0
315.0,57.0
316.0,53.0
317.0,62.0
318.0,57.0
319.0,61.0
320.0,54.0
321.0,53.0
322.0,54.0
323.0,56.0
324.0,58.0
325.0,60.0
326.0,58.0
327.0,58.0
328.0,52.0
329.0,53.0
330.0,59.0
331.0,57.0
332.0,60.0
333.0,61.0
334.0,54.0
335.0,58.0
336.0,49.0
337.0,55.0
338.0,56.0
339.0,62.0
340.0,57.0
341.0,57.0
342.0,53.0
343.0,51.0
344.0,57.0
345.0,57.0
346.0,60.0
347.0,60.0
348.0,56.0
349.0,51.0
350.0,53.0
351.0,52.0
352.0,59.0
353.0,59.0
354.0,59.0
355.0,58.0
356.0,53.0
357.0,57.0
358.0,53.0
359.0,63.0
360.0,57.0
361.0,63.0
362.0,54.0
363.0,53.0
364.0,49.0
365.0,56.0
366.0,55.0
367.0,61.0
368.0,57.0
369.0,61.0
370.0,52.0
371.0,55.0
372.0,51.0
373.0,57.0
374.0,57.0
375.0,61.0
376.0,57.0
377.0,53.0
378.0,49.0
379.0,54.0
380.0,54.0
381.0,64.0
382.0,60.0
383.0,63.0
384.0,55.0
385.0,55.0
386.0,49.0
387.0,57.0
388.0,54.0
389.0,61.0
390.0,57.0
391.0,55.0
392.0,51.0
393.0,55.0
394.0,52.0
395.0,56.0
396.0,61.0
397.0,64.0
398.0,57.0
399.0,56.0
400.0,53.0
401.0,53.0
402.0,58.0
403.0,58.0
404.0,58.0
405.0,58.0
406.0,52.0
407.0,54.0
408.0,54.0
409.0,56.0
410.0,57.0
411.0,59.0
412.0,58.0
413.0,59.0
414.0,53.0
415.0,53.0
416.0,54.0
417.0,59.0
418.0,59.0
419.0,60.0
420.0,57.0
421.0,52.0
422.0,55.0
423.0,53.0
424.0,59.0
425.0,63.0
426.0,59.0
427.0,61.0
428.0,50.0
429.0,58.0
430.0,51.0
431.0,59.0
432.0,57.0
433.0,57.0
434.0,61.0
435.0,53.0
436.0,50.0
437.0,56.0
438.0,55.0
439.0,61.0
440.0,56.0
441.0,61.0
442.0,51.0
443.0,55.0
444.0,48.0
445.0,56.0
446.0,58.0
447.0,61.0
448.0,60.0
449.0,58.0
450.0,58.0
451.0,52.0
452.0,58.0
453.0,58.0
454.0,61.0
455.0,63.0
456.0,53.0
457.0,54.0
458.0,46.0
459.0,55.0
460.0,53.0
461.0,60.0
462.0,58.0
463.0,62.0
464.0,55.0
465.0,58.0
466.0,52.0
467.0,55.0
468.0,61.0
469.0,59.0
470.0,60.0
471.0,54.0
472.0,50.0
473.0,53.0
474.0,55.0
475.0,63.0
476.0,56.0
477.0,61.0
478.0,54.0
479.0,57.0
480.0,49.0
481.0,59.0
482.0,53.0
483.0,59.0
484.0,56.0
485.0,55.0
486.0,59.0
487.0,52.0
488.0,56.0
489.0,57.0
490.0,64.0
491.0,63.0
492.0,60.0
493.0,53.0
494.0,53.0
495.0,53.0
496.0,54.0
497.0,60.0
498.0,57.0
499.0,59.0
500.0,54.0
0.0,54.0
1.0,56.0
2.0,58.0
3.0,58.0
4.0,56.0
5.0,50.0
6.0,56.0
7.0,57.0
8.0,56.0
9.0,51.0
10.0,54.0
11.0,51.0
12.0,58.0
13.0,62.0
14.0,68.0
15.0,66.0
16.0,63.0
17.0,55.0
18.0,62.0
19.0,61.0
20.0,63.0
21.0,61.0
22.0,60.0
23.0,61.0
24.0,66.0
25.0,63.0
26.0,59.0
27.0,61.0
28.0,59.0
29.0,59.0
30.0,59.0
31.0,55.0
32.0,54.0
33.0,59.0
34.0,59.0
35.0,53.0
36.0,60.0
37.0,66.0
38.0,63.0
39.0,59.0
40.0,59.0
41.0,58.0
42.0,63.0
43.0,64.0
44.0,60.0
45.0,61.0
46.0,66.0
47.0,63.0
48.0,63.0
49.0,63.0
50.0,61.0
51.0,63.0
52.0,63.0
53.0,61.0
54.0,58.0
55.0,61.0
56.0,59.0
57.0,56.0
58.0,59.0
59.0,58.0
60.0,58.0
61.0,62.0
62.0,59.0
63.0,56.0
64.0,61.0
65.0,60.0
66.0,57.0
67.0,58.0
68.0,59.0
69.0,57.0
70.0,62.0
71.0,63.0
72.0,59.0
73.0,62.0
74.0,71.0
75.0,61.0
76.0,61.0
77.0,61.0
78.0,61.0
79.0,66.0
80.0,65.0
81.0,61.0
82.0,61.0
83.0,65.0
84.0,61.0
85.0,59.0
86.0,60.0
87.0,58.0
88.0,59.0
89.0,60.0
90.0,56.0
91.0,54.0
92.0,62.0
93.0,58.0
94.0,55.0
95.0,61.0
96.0,59.0
97.0,59.0
98.0,60.0
99.0,59.0
100.0,58.0
101.0,66.0
102.0,68.0
103.0,62.0
104.0,65.0
105.0,65.0
106.0,61.0
107.0,63.0
108.0,63.0
109.0,58.0
110.0,62.0
111.0,63.0
112.0,58.0
113.0,61.0
114.0,62.0
115.0,55.0
116.0,59.0
117.0,61.0
118.0,51.0
119.0,54.0
120.0,63.0
121.0,54.0
122.0,54.0
123.0,63.0
124.0,58.0
125.0,61.0
126.0,63.0
127.0,59.0
128.0,60.0
129.0,67.0
130.0,66.0
131.0,59.0
132.0,70.0
133.0,65.0
134.0,61.0
135.0,66.0
136.0,66.0
137.0,59.0
138.0,60.0
139.0,61.0
140.0,59.0
141.0,62.0
142.0,57.0
143.0,57.0
144.0,60.0
145.0,61.0
146.0,53.0
147.0,54.0
148.0,62.0
149.0,54.0
150.0,56.0
151.0,61.0
152.0,56.0
153.0,59.0
154.0,65.0
155.0,62.0
156.0,64.0
157.0,65.0
158.0,63.0
159.0,63.0
160.0,68.0
161.0,66.0
162.0,59.0
163.0,67.0
164.0,65.0
165.0,61.0
166.0,62.0
167.0,59.0
168.0,57.0
169.0,61.0
170.0,57.0
171.0,56.0
172.0,63.0
173.0,58.0
174.0,53.0
175.0,57.0
176.0,62.0
177.0,54.0
178.0,53.0
179.0,61.0
180.0,56.0
181.0,60.0
182.0,65.0
183.0,60.0
184.0,63.0
185.0,70.0
186.0,64.0
187.0,63.0
188.0,67.0
189.0,65.0
190.0,61.0
191.0,65.0
192.0,67.0
193.0,58.0
194.0,60.0
195.0,61.0
196.0,59.0
197.0,62.0
198.0,58.0
199.0,57.0
200.0,61.0
201.0,57.0
202.0,52.0
203.0,56.0
204.0,56.0
205.0,53.0
206.0,56.0
207.0,60.0
208.0,60.0
209.0,57.0
210.0,64.0
211.0,61.0
212.0,62.0
213.0,64.0
214.0,65.0
215.0,66.0
216.0,66.0
217.0,65.0
218.0,66.0
219.0,67.0
220.0,65.0
221.0,65.0
222.0,63.0
223.0,62.0
224.0,58.0
225.0,58.0
226.0,60.0
227.0,57.0
228.0,62.0
229.0,57.0
230.0,53.0
231.0,55.0
232.0,58.0
233.0,53.0
234.0,52.0
235.0,56.0
236.0,55.0
237.0,62.0
238.0,60.0
239.0,56.0
240.0,62.0
241.0,66.0
242.0,65.0
243.0,65.0
244.0,65.0
245.0,67.0
246.0,68.0
247.0,64.0
248.0,66.0
249.0,62.0
250.0,64.0
251.0,61.0
252.0,61.0
253.0,61.0
254.0,58.0
255.0,62.0
256.0,58.0
257.0,55.0
258.0,58.0
259.0,60.0
260.0,52.0
261.0,54.0
262.0,55.0
263.0,57.0
264.0,58.0
265.0,56.0
266.0,57.0
267.0,59.0
268.0,61.0
269.0,63.0
270.0,62.0
271.0,64.0
272.0,66.0
273.0,68.0
274.0,67.0
275.0,67.0
276.0,65.0
277.0,66.0
278.0,68.0
279.0,62.0
280.0,59.0
281.0,59.0
282.0,60.0
283.0,61.0
284.0,59.0
285.0,60.0
286.0,58.0
287.0,59.0
288.0,56.0
289.0,52.0
290.0,55.0
291.0,55.0
292.0,53.0
293.0,54.0
294.0,53.0
295.0,58.0
296.0,63.0
297.0,65.0
298.0,66.0
299.0,60.0
300.0,65.0
301.0,68.0
302.0,67.0
303.0,68.0
304.0,66.0
305.0,67.0
306.0,69.0
307.0,64.0
308.0,61.0
309.0,56.0
310.0,57.0
311.0,58.0
312.0,64.0
313.0,61.0
314.0,59.0
315.0,58.0
316.0,54.0
317.0,51.0
318.0,55.0
319.0,54.0
320.0,50.0
321.0,57.0
322.0,57.0
323.0,57.0
324.0,58.0
325.0,61.0
326.0,63.0
327.0,64.0
328.0,64.0
329.0,62.0
330.0,65.0
331.0,66.0
332.0,67.0
333.0,67.0
334.0,68.0
335.0,65.0
336.0,66.0
337.0,63.0
338.0,60.0
339.0,58.0
340.0,57.0
341.0,59.0
342.0,60.0
343.0,58.0
344.0,53.0
345.0,54.0
346.0,57.0
347.0,52.0
348.0,52.0
349.0,57.0
350.0,55.0
351.0,55.0
352.0,59.0
353.0,59.0
354.0,61.0
355.0,63.0
356.0,64.0
357.0,65.0
358.0,67.0
359.0,67.0
360.0,66.0
361.0,66.0
362.0,69.0
363.0,63.0
364.0,64.0
365.0,63.0
366.0,58.0
367.0,57.0
368.0,57.0
369.0,59.0
370.0,61.0
371.0,63.0
372.0,55.0
373.0,57.0
374.0,55.0
375.0,54.0
376.0,51.0
377.0,56.0
378.0,56.0
379.0,54.0
380.0,57.0
381.0,57.0
382.0,61.0
383.0,65.0
384.0,68.0
385.0,64.0
386.0,68.0
387.0,62.0
388.0,66.0
389.0,64.0
390.0,69.0
391.0,65.0
392.0,63.0
393.0,66.0
394.0,62.0
395.0,62.0
396.0,57.0
397.0,59.0
398.0,60.0
399.0,62.0
400.0,55.0
401.0,56.0
402.0,55.0
403.0,54.0
404.0,55.0
405.0,52.0
406.0,53.0
407.0,53.0
408.0,58.0
409.0,60.0
410.0,59.0
411.0,60.0
412.0,61.0
413.0,67.0
414.0,66.0
415.0,63.0
416.0,65.0
417.0,66.0
418.0,69.0
419.0,67.0
420.0,66.0
421.0,64.0
422.0,64.0
423.0,62.0
424.0,61.0
425.0,60.0
426.0,58.0
427.0,57.0
428.0,60.0
429.0,56.0
430.0,53.0
431.0,59.0
432.0,56.0
433.0,50.0
434.0,53.0
435.0,56.0
436.0,57.0
437.0,56.0
438.0,56.0
439.0,58.0
440.0,61.0
441.0,63.0
442.0,65.0
443.0,64.0
444.0,66.0
445.0,66.0
446.0,69.0
447.0,70.0
448.0,67.0
449.0,65.0
450.0,65.0
451.0,60.0
452.0,59.0
453.0,56.0
454.0,56.0
455.0,58.0
456.0,58.0
457.0,57.0
458.0,56.0
459.0,59.0
460.0,55.0
461.0,53.0
462.0,55.0
463.0,55.0
464.0,56.0
465.0,56.0
466.0,57.0
467.0,58.0
468.0,60.0
469.0,63.0
470.0,65.0
471.0,66.0
472.0,67.0
473.0,65.0
474.0,66.0
475.0,66.0
476.0,62.0
477.0,64.0
478.0,64.0
479.0,62.0
480.0,63.0
481.0,63.0
482.0,63.0
483.0,61.0
484.0,61.0
485.0,56.0
486.0,57.0
487.0,57.0
488.0,54.0
489.0,52.0
490.0,56.0
491.0,54.0
492.0,50.0
493.0,56.0
494.0,55.0
495.0,61.0
496.0,62.0
497.0,59.0
498.0,59.0
499.0,64.0
500.0,63.0
0.0,87.0
1.0,35.0
2.0,60.0
3.0,55.0
4.0,24.0
5.0,34.0
6.0,59.0
7.0,52.0
8.0,40.0
9.0,40.0
10.0,33.0
11.0,40.0
12.0,46.0
13.0,57.0
14.0,40.0
15.0,40.0
16.0,40.0
17.0,34.0
18.0,42.0
19.0,61.0
20.0,47.0
21.0,36.0
22.0,39.0
23.0,36.0
24.0,41.0
25.0,57.0
26.0,50.0
27.0,33.0
28.0,47.0
29.0,34.0
30.0,36.0
31.0,55.0
32.0,54.0
33.0,32.0
34.0,47.0
35.0,38.0
36.0,37.0
37.0,50.0
38.0,56.0
39.0,35.0
40.0,44.0
41.0,36.0
42.0,38.0
43.0,54.0
44.0,56.0
45.0,31.0
46.0,48.0
47.0,37.0
48.0,35.0
49.0,52.0
50.0,60.0
51.0,34.0
52.0,45.0
53.0,35.0
54.0,38.0
55.0,52.0
56.0,56.0
57.0,33.0
58.0,49.0
59.0,34.0
60.0,37.0
61.0,55.0
62.0,57.0
63.0,31.0
64.0,50.0
65.0,38.0
66.0,36.0
67.0,50.0
68.0,58.0
69.0,37.0
70.0,43.0
71.0,38.0
72.0,39.0
73.0,50.0
74.0,52.0
75.0,35.0
76.0,48.0
77.0,37.0
78.0,38.0
79.0,52.0
80.0,52.0
81.0,34.0
82.0,47.0
83.0,39.0
84.0,38.0
85.0,50.0
86.0,53.0
87.0,31.0
88.0,49.0
89.0,40.0
90.0,37.0
91.0,47.0
92.0,58.0
93.0,35.0
94.0,45.0
95.0,37.0
96.0,38.0
97.0,53.0
98.0,53.0
99.0,33.0
100.0,48.0
101.0,37.0
102.0,38.0
103.0,48.0
104.0,57.0
105.0,35.0
106.0,46.0
107.0,35.0
108.0,38.0
109.0,51.0
110.0,59.0
111.0,32.0
112.0,50.0
113.0,32.0
114.0,36.0
115.0,54.0
116.0,61.0
117.0,31.0
118.0,48.0
119.0,37.0
120.0,34.0
121.0,51.0
122.0,63.0
123.0,37.0
124.0,44.0
125.0,34.0
126.0,36.0
127.0,51.0
