attendance,[step] 
56.0,246.0
74.0,247.0
51.0,248.0
43.0,249.0
53.0,250.0
56.0,251.0
58.0,252.0
75.0,253.0
52.0,254.0
45.0,255.0
51.0,256.0
57.0,257.0
55.0,258.0
74.0,259.0
54.0,260.0
48.0,261.0
51.0,262.0
56.0,263.0
50.0,264.0
73.0,265.0
56.0,266.0
45.0,267.0
48.0,268.0
58.0,269.0
54.0,270.0
71.0,271.0
60.0,272.0
46.0,273.0
46.0,274.0
57.0,275.0
53.0,276.0
72.0,277.0
63.0,278.0
46.0,279.0
47.0,280.0
55.0,281.0
48.0,282.0
76.0,283.0
64.0,284.0
46.0,285.0
47.0,286.0
55.0,287.0
44.0,288.0
79.0,289.0
68.0,290.0
45.0,291.0
45.0,292.0
52.0,293.0
46.0,294.0
76.0,295.0
71.0,296.0
45.0,297.0
48.0,298.0
46.0,299.0
48.0,300.0
74.0,301.0
75.0,302.0
45.0,303.0
52.0,304.0
45.0,305.0
50.0,306.0
67.0,307.0
77.0,308.0
46.0,309.0
55.0,310.0
46.0,311.0
49.0,312.0
64.0,313.0
75.0,314.0
47.0,315.0
55.0,316.0
48.0,317.0
46.0,318.0
65.0,319.0
73.0,320.0
47.0,321.0
55.0,322.0
47.0,323.0
48.0,324.0
63.0,325.0
75.0,326.0
47.0,327.0
53.0,328.0
49.0,329.0
46.0,330.0
65.0,331.0
75.0,332.0
46.0,333.0
55.0,334.0
47.0,335.0
45.0,336.0
65.0,337.0
74.0,338.0
50.0,339.0
57.0,340.0
43.0,341.0
48.0,342.0
63.0,343.0
72.0,344.0
53.0,345.0
55.0,346.0
46.0,347.0
47.0,348.0
66.0,349.0
69.0,350.0
54.0,351.0
54.0,352.0
50.0,353.0
44.0,354.0
68.0,355.0
68.0,356.0
52.0,357.0
55.0,358.0
50.0,359.0
44.0,360.0
65.0,361.0
69.0,362.0
52.0,363.0
51.0,364.0
51.0,365.0
48.0,366.0
66.0,367.0
67.0,368.0
50.0,369.0
50.0,370.0
55.0,371.0
47.0,372.0
68.0,373.0
67.0,374.0
50.0,375.0
48.0,376.0
51.0,377.0
47.0,378.0
74.0,379.0
66.0,380.0
49.0,381.0
52.0,382.0
51.0,383.0
43.0,384.0
74.0,385.0
68.0,386.0
49.0,387.0
52.0,388.0
45.0,389.0
45.0,390.0
72.0,391.0
72.0,392.0
50.0,393.0
53.0,394.0
46.0,395.0
48.0,396.0
67.0,397.0
71.0,398.0
52.0,399.0
51.0,400.0
50.0,401.0
47.0,402.0
66.0,403.0
69.0,404.0
50.0,405.0
51.0,406.0
52.0,407.0
47.0,408.0
64.0,409.0
71.0,410.0
46.0,411.0
51.0,412.0
53.0,413.0
46.0,414.0
65.0,415.0
71.0,416.0
49.0,417.0
46.0,418.0
50.0,419.0
48.0,420.0
75.0,421.0
67.0,422.0
51.0,423.0
50.0,424.0
51.0,425.0
45.0,426.0
73.0,427.0
68.0,428.0
47.0,429.0
54.0,430.0
46.0,431.0
44.0,432.0
74.0,433.0
70.0,434.0
48.0,435.0
52.0,436.0
48.0,437.0
45.0,438.0
73.0,439.0
71.0,440.0
48.0,441.0
51.0,442.0
49.0,443.0
43.0,444.0
74.0,445.0
71.0,446.0
48.0,447.0
51.0,448.0
48.0,449.0
43.0,450.0
76.0,451.0
70.0,452.0
48.0,453.0
50.0,454.0
49.0,455.0
41.0,456.0
78.0,457.0
70.0,458.0
45.0,459.0
51.0,460.0
49.0,461.0
42.0,462.0
76.0,463.0
73.0,464.0
46.0,465.0
49.0,466.0
45.0,467.0
44.0,468.0
74.0,469.0
74.0,470.0
50.0,471.0
49.0,472.0
47.0,473.0
46.0,474.0
68.0,475.0
73.0,476.0
48.0,477.0
51.0,478.0
53.0,479.0
42.0,480.0
66.0,481.0
73.0,482.0
49.0,483.0
52.0,484.0
52.0,485.0
47.0,486.0
67.0,487.0
70.0,488.0
47.0,489.0
50.0,490.0
53.0,491.0
44.0,492.0
68.0,493.0
72.0,494.0
50.0,495.0
48.0,496.0
53.0,497.0
46.0,498.0
71.0,499.0
67.0,500.0
58.0,0.0
58.0,1.0
86.0,2.0
71.0,3.0
44.0,4.0
58.0,5.0
66.0,6.0
56.0,7.0
75.0,8.0
72.0,9.0
49.0,10.0
58.0,11.0
75.0,12.0
56.0,13.0
71.0,14.0
73.0,15.0
54.0,16.0
56.0,17.0
72.0,18.0
64.0,19.0
70.0,20.0
68.0,21.0
55.0,22.0
66.0,23.0
72.0,24.0
61.0,25.0
70.0,26.0
67.0,27.0
60.0,28.0
66.0,29.0
74.0,30.0
59.0,31.0
69.0,32.0
65.0,33.0
64.0,34.0
69.0,35.0
69.0,36.0
63.0,37.0
67.0,38.0
67.0,39.0
66.0,40.0
65.0,41.0
69.0,42.0
64.0,43.0
64.0,44.0
70.0,45.0
65.0,46.0
63.0,47.0
71.0,48.0
66.0,49.0
60.0,50.0
72.0,51.0
66.0,52.0
60.0,53.0
73.0,54.0
64.0,55.0
59.0,56.0
72.0,57.0
66.0,58.0
61.0,59.0
72.0,60.0
64.0,61.0
58.0,62.0
75.0,63.0
64.0,64.0
61.0,65.0
65.0,66.0
72.0,67.0
52.0,68.0
77.0,69.0
68.0,70.0
52.0,71.0
65.0,72.0
71.0,73.0
56.0,74.0
76.0,75.0
67.0,76.0
52.0,77.0
63.0,78.0
72.0,79.0
59.0,80.0
72.0,81.0
69.0,82.0
53.0,83.0
67.0,84.0
72.0,85.0
56.0,86.0
70.0,87.0
71.0,88.0
51.0,89.0
66.0,90.0
76.0,91.0
52.0,92.0
68.0,93.0
70.0,94.0
56.0,95.0
69.0,96.0
77.0,97.0
51.0,98.0
65.0,99.0
70.0,100.0
56.0,101.0
71.0,102.0
76.0,103.0
51.0,104.0
62.0,105.0
72.0,106.0
58.0,107.0
69.0,108.0
72.0,109.0
56.0,110.0
65.0,111.0
74.0,112.0
56.0,113.0
69.0,114.0
70.0,115.0
60.0,116.0
70.0,117.0
71.0,118.0
53.0,119.0
66.0,120.0
74.0,121.0
60.0,122.0
68.0,123.0
66.0,124.0
60.0,125.0
69.0,126.0
71.0,127.0
61.0,128.0
68.0,129.0
64.0,130.0
65.0,131.0
69.0,132.0
68.0,133.0
65.0,134.0
67.0,135.0
66.0,136.0
66.0,137.0
67.0,138.0
67.0,139.0
64.0,140.0
67.0,141.0
68.0,142.0
64.0,143.0
67.0,144.0
68.0,145.0
65.0,146.0
64.0,147.0
70.0,148.0
65.0,149.0
63.0,150.0
71.0,151.0
66.0,152.0
61.0,153.0
72.0,154.0
66.0,155.0
58.0,156.0
72.0,157.0
64.0,158.0
63.0,159.0
69.0,160.0
71.0,161.0
52.0,162.0
74.0,163.0
67.0,164.0
56.0,165.0
71.0,166.0
72.0,167.0
50.0,168.0
72.0,169.0
69.0,170.0
54.0,171.0
70.0,172.0
73.0,173.0
50.0,174.0
70.0,175.0
70.0,176.0
55.0,177.0
70.0,178.0
74.0,179.0
48.0,180.0
66.0,181.0
71.0,182.0
61.0,183.0
69.0,184.0
71.0,185.0
54.0,186.0
63.0,187.0
74.0,188.0
59.0,189.0
70.0,190.0
68.0,191.0
57.0,192.0
68.0,193.0
72.0,194.0
59.0,195.0
70.0,196.0
65.0,197.0
61.0,198.0
69.0,199.0
70.0,200.0
59.0,201.0
72.0,202.0
65.0,203.0
58.0,204.0
70.0,205.0
70.0,206.0
59.0,207.0
74.0,208.0
66.0,209.0
51.0,210.0
66.0,211.0
73.0,212.0
58.0,213.0
71.0,214.0
67.0,215.0
55.0,216.0
71.0,217.0
68.0,218.0
55.0,219.0
73.0,220.0
69.0,221.0
50.0,222.0
67.0,223.0
72.0,224.0
58.0,225.0
73.0,226.0
65.0,227.0
54.0,228.0
68.0,229.0
73.0,230.0
53.0,231.0
71.0,232.0
66.0,233.0
59.0,234.0
70.0,235.0
74.0,236.0
52.0,237.0
68.0,238.0
65.0,239.0
63.0,240.0
71.0,241.0
71.0,242.0
57.0,243.0
68.0,244.0
65.0,245.0
62.0,246.0
74.0,247.0
70.0,248.0
55.0,249.0
68.0,250.0
63.0,251.0
67.0,252.0
71.0,253.0
70.0,254.0
53.0,255.0
71.0,256.0
67.0,257.0
62.0,258.0
70.0,259.0
73.0,260.0
52.0,261.0
70.0,262.0
68.0,263.0
60.0,264.0
71.0,265.0
74.0,266.0
49.0,267.0
68.0,268.0
67.0,269.0
63.0,270.0
67.0,271.0
74.0,272.0
52.0,273.0
69.0,274.0
71.0,275.0
61.0,276.0
65.0,277.0
73.0,278.0
56.0,279.0
70.0,280.0
70.0,281.0
57.0,282.0
68.0,283.0
76.0,284.0
52.0,285.0
67.0,286.0
70.0,287.0
56.0,288.0
69.0,289.0
77.0,290.0
51.0,291.0
65.0,292.0
70.0,293.0
56.0,294.0
71.0,295.0
76.0,296.0
51.0,297.0
62.0,298.0
72.0,299.0
58.0,300.0
69.0,301.0
72.0,302.0
56.0,303.0
65.0,304.0
74.0,305.0
56.0,306.0
69.0,307.0
70.0,308.0
60.0,309.0
70.0,310.0
71.0,311.0
53.0,312.0
66.0,313.0
74.0,314.0
60.0,315.0
68.0,316.0
66.0,317.0
60.0,318.0
69.0,319.0
71.0,320.0
61.0,321.0
68.0,322.0
64.0,323.0
65.0,324.0
69.0,325.0
68.0,326.0
65.0,327.0
67.0,328.0
66.0,329.0
66.0,330.0
67.0,331.0
67.0,332.0
64.0,333.0
67.0,334.0
68.0,335.0
64.0,336.0
67.0,337.0
68.0,338.0
65.0,339.0
64.0,340.0
70.0,341.0
65.0,342.0
63.0,343.0
71.0,344.0
66.0,345.0
61.0,346.0
72.0,347.0
66.0,348.0
58.0,349.0
72.0,350.0
64.0,351.0
63.0,352.0
69.0,353.0
71.0,354.0
52.0,355.0
74.0,356.0
67.0,357.0
56.0,358.0
71.0,359.0
72.0,360.0
50.0,361.0
72.0,362.0
69.0,363.0
54.0,364.0
70.0,365.0
73.0,366.0
50.0,367.0
70.0,368.0
70.0,369.0
55.0,370.0
70.0,371.0
74.0,372.0
48.0,373.0
66.0,374.0
71.0,375.0
61.0,376.0
69.0,377.0
71.0,378.0
54.0,379.0
63.0,380.0
74.0,381.0
59.0,382.0
70.0,383.0
68.0,384.0
57.0,385.0
68.0,386.0
72.0,387.0
59.0,388.0
70.0,389.0
65.0,390.0
61.0,391.0
69.0,392.0
70.0,393.0
59.0,394.0
72.0,395.0
65.0,396.0
58.0,397.0
70.0,398.0
70.0,399.0
59.0,400.0
74.0,401.0
66.0,402.0
51.0,403.0
66.0,404.0
73.0,405.0
58.0,406.0
71.0,407.0
67.0,408.0
55.0,409.0
71.0,410.0
68.0,411.0
55.0,412.0
73.0,413.0
69.0,414.0
50.0,415.0
67.0,416.0
72.0,417.0
58.0,418.0
73.0,419.0
65.0,420.0
54.0,421.0
68.0,422.0
73.0,423.0
53.0,424.0
71.0,425.0
66.0,426.0
59.0,427.0
70.0,428.0
74.0,429.0
52.0,430.0
68.0,431.0
65.0,432.0
63.0,433.0
71.0,434.0
71.0,435.0
57.0,436.0
68.0,437.0
65.0,438.0
62.0,439.0
74.0,440.0
70.0,441.0
55.0,442.0
68.0,443.0
63.0,444.0
67.0,445.0
71.0,446.0
70.0,447.0
53.0,448.0
71.0,449.0
67.0,450.0
62.0,451.0
70.0,452.0
73.0,453.0
52.0,454.0
70.0,455.0
68.0,456.0
60.0,457.0
71.0,458.0
74.0,459.0
49.0,460.0
68.0,461.0
67.0,462.0
63.0,463.0
67.0,464.0
74.0,465.0
52.0,466.0
69.0,467.0
71.0,468.0
61.0,469.0
65.0,470.0
73.0,471.0
56.0,472.0
70.0,473.0
70.0,474.0
57.0,475.0
68.0,476.0
76.0,477.0
52.0,478.0
67.0,479.0
70.0,480.0
56.0,481.0
69.0,482.0
77.0,483.0
51.0,484.0
65.0,485.0
70.0,486.0
56.0,487.0
71.0,488.0
76.0,489.0
51.0,490.0
62.0,491.0
72.0,492.0
58.0,493.0
69.0,494.0
72.0,495.0
56.0,496.0
65.0,497.0
74.0,498.0
56.0,499.0
69.0,500.0
25.0,0.0
36.0,1.0
44.0,2.0
36.0,3.0
51.0,4.0
44.0,5.0
39.0,6.0
55.0,7.0
42.0,8.0
50.0,9.0
50.0,10.0
45.0,11.0
43.0,12.0
44.0,13.0
33.0,14.0
45.0,15.0
41.0,16.0
48.0,17.0
42.0,18.0
40.0,19.0
52.0,20.0
48.0,21.0
45.0,22.0
41.0,23.0
41.0,24.0
42.0,25.0
46.0,26.0
42.0,27.0
43.0,28.0
35.0,29.0
42.0,30.0
48.0,31.0
46.0,32.0
53.0,33.0
37.0,34.0
41.0,35.0
43.0,36.0
47.0,37.0
46.0,38.0
41.0,39.0
36.0,40.0
40.0,41.0
45.0,42.0
44.0,43.0
47.0,44.0
44.0,45.0
43.0,46.0
49.0,47.0
42.0,48.0
46.0,49.0
38.0,50.0
38.0,51.0
41.0,52.0
46.0,53.0
44.0,54.0
42.0,55.0
43.0,56.0
42.0,57.0
50.0,58.0
45.0,59.0
44.0,60.0
39.0,61.0
38.0,62.0
44.0,63.0
47.0,64.0
44.0,65.0
40.0,66.0
38.0,67.0
48.0,68.0
45.0,69.0
46.0,70.0
43.0,71.0
41.0,72.0
42.0,73.0
46.0,74.0
45.0,75.0
44.0,76.0
41.0,77.0
38.0,78.0
45.0,79.0
45.0,80.0
45.0,81.0
43.0,82.0
38.0,83.0
42.0,84.0
48.0,85.0
47.0,86.0
46.0,87.0
39.0,88.0
42.0,89.0
43.0,90.0
49.0,91.0
46.0,92.0
40.0,93.0
37.0,94.0
41.0,95.0
48.0,96.0
45.0,97.0
44.0,98.0
40.0,99.0
47.0,100.0
46.0,101.0
45.0,102.0
44.0,103.0
40.0,104.0
40.0,105.0
41.0,106.0
47.0,107.0
46.0,108.0
43.0,109.0
38.0,110.0
42.0,111.0
50.0,112.0
45.0,113.0
45.0,114.0
38.0,115.0
43.0,116.0
43.0,117.0
49.0,118.0
48.0,119.0
40.0,120.0
37.0,121.0
42.0,122.0
45.0,123.0
50.0,124.0
44.0,125.0
39.0,126.0
45.0,127.0
49.0,128.0
43.0,129.0
42.0,130.0
41.0,131.0
44.0,132.0
42.0,133.0
41.0,134.0
42.0,135.0
45.0,136.0
45.0,137.0
43.0,138.0
45.0,139.0
41.0,140.0
45.0,141.0
42.0,142.0
42.0,143.0
43.0,144.0
43.0,145.0
43.0,146.0
43.0,147.0
43.0,148.0
43.0,149.0
47.0,150.0
44.0,151.0
42.0,152.0
41.0,153.0
42.0,154.0
48.0,155.0
42.0,156.0
39.0,157.0
38.0,158.0
43.0,159.0
49.0,160.0
46.0,161.0
44.0,162.0
41.0,163.0
44.0,164.0
47.0,165.0
44.0,166.0
46.0,167.0
39.0,168.0
38.0,169.0
43.0,170.0
43.0,171.0
49.0,172.0
43.0,173.0
40.0,174.0
45.0,175.0
44.0,176.0
47.0,177.0
39.0,178.0
42.0,179.0
41.0,180.0
46.0,181.0
46.0,182.0
41.0,183.0
40.0,184.0
40.0,185.0
46.0,186.0
48.0,187.0
43.0,188.0
41.0,189.0
42.0,190.0
45.0,191.0
48.0,192.0
43.0,193.0
41.0,194.0
40.0,195.0
42.0,196.0
47.0,197.0
44.0,198.0
42.0,199.0
38.0,200.0
43.0,201.0
46.0,202.0
48.0,203.0
49.0,204.0
41.0,205.0
38.0,206.0
43.0,207.0
45.0,208.0
49.0,209.0
41.0,210.0
36.0,211.0
43.0,212.0
47.0,213.0
45.0,214.0
42.0,215.0
44.0,216.0
43.0,217.0
51.0,218.0
41.0,219.0
42.0,220.0
40.0,221.0
43.0,222.0
44.0,223.0
42.0,224.0
41.0,225.0
42.0,226.0
45.0,227.0
45.0,228.0
44.0,229.0
42.0,230.0
43.0,231.0
47.0,232.0
43.0,233.0
41.0,234.0
40.0,235.0
43.0,236.0
46.0,237.0
42.0,238.0
42.0,239.0
41.0,240.0
43.0,241.0
45.0,242.0
44.0,243.0
44.0,244.0
44.0,245.0
44.0,246.0
43.0,247.0
42.0,248.0
41.0,249.0
44.0,250.0
45.0,251.0
44.0,252.0
42.0,253.0
42.0,254.0
42.0,255.0
47.0,256.0
45.0,257.0
42.0,258.0
40.0,259.0
41.0,260.0
47.0,261.0
45.0,262.0
40.0,263.0
38.0,264.0
42.0,265.0
49.0,266.0
45.0,267.0
44.0,268.0
43.0,269.0
40.0,270.0
45.0,271.0
43.0,272.0
46.0,273.0
44.0,274.0
39.0,275.0
38.0,276.0
46.0,277.0
47.0,278.0
47.0,279.0
43.0,280.0
40.0,281.0
41.0,282.0
50.0,283.0
46.0,284.0
46.0,285.0
34.0,286.0
40.0,287.0
44.0,288.0
47.0,289.0
49.0,290.0
40.0,291.0
44.0,292.0
49.0,293.0
47.0,294.0
46.0,295.0
40.0,296.0
38.0,297.0
39.0,298.0
45.0,299.0
48.0,300.0
46.0,301.0
38.0,302.0
45.0,303.0
45.0,304.0
47.0,305.0
45.0,306.0
40.0,307.0
40.0,308.0
41.0,309.0
47.0,310.0
47.0,311.0
44.0,312.0
37.0,313.0
43.0,314.0
46.0,315.0
46.0,316.0
48.0,317.0
40.0,318.0
40.0,319.0
42.0,320.0
45.0,321.0
49.0,322.0
42.0,323.0
38.0,324.0
44.0,325.0
44.0,326.0
49.0,327.0
42.0,328.0
39.0,329.0
40.0,330.0
45.0,331.0
45.0,332.0
43.0,333.0
43.0,334.0
40.0,335.0
47.0,336.0
44.0,337.0
42.0,338.0
45.0,339.0
43.0,340.0
42.0,341.0
43.0,342.0
42.0,343.0
45.0,344.0
43.0,345.0
43.0,346.0
39.0,347.0
46.0,348.0
45.0,349.0
45.0,350.0
43.0,351.0
39.0,352.0
43.0,353.0
46.0,354.0
45.0,355.0
43.0,356.0
38.0,357.0
40.0,358.0
47.0,359.0
45.0,360.0
47.0,361.0
38.0,362.0
38.0,363.0
45.0,364.0
47.0,365.0
50.0,366.0
40.0,367.0
39.0,368.0
43.0,369.0
45.0,370.0
47.0,371.0
42.0,372.0
39.0,373.0
44.0,374.0
44.0,375.0
45.0,376.0
45.0,377.0
41.0,378.0
43.0,379.0
42.0,380.0
46.0,381.0
44.0,382.0
43.0,383.0
40.0,384.0
43.0,385.0
42.0,386.0
47.0,387.0
44.0,388.0
41.0,389.0
39.0,390.0
42.0,391.0
49.0,392.0
45.0,393.0
41.0,394.0
41.0,395.0
41.0,396.0
49.0,397.0
45.0,398.0
40.0,399.0
41.0,400.0
43.0,401.0
44.0,402.0
47.0,403.0
44.0,404.0
42.0,405.0
41.0,406.0
41.0,407.0
48.0,408.0
45.0,409.0
41.0,410.0
37.0,411.0
43.0,412.0
49.0,413.0
49.0,414.0
46.0,415.0
41.0,416.0
43.0,417.0
43.0,418.0
43.0,419.0
46.0,420.0
42.0,421.0
39.0,422.0
42.0,423.0
41.0,424.0
46.0,425.0
46.0,426.0
46.0,427.0
40.0,428.0
47.0,429.0
46.0,430.0
46.0,431.0
39.0,432.0
38.0,433.0
44.0,434.0
46.0,435.0
43.0,436.0
39.0,437.0
39.0,438.0
44.0,439.0
49.0,440.0
45.0,441.0
44.0,442.0
40.0,443.0
44.0,444.0
46.0,445.0
44.0,446.0
44.0,447.0
37.0,448.0
42.0,449.0
45.0,450.0
44.0,451.0
47.0,452.0
42.0,453.0
39.0,454.0
44.0,455.0
45.0,456.0
47.0,457.0
43.0,458.0
38.0,459.0
42.0,460.0
47.0,461.0
47.0,462.0
42.0,463.0
40.0,464.0
42.0,465.0
45.0,466.0
46.0,467.0
43.0,468.0
43.0,469.0
39.0,470.0
45.0,471.0
45.0,472.0
45.0,473.0
44.0,474.0
40.0,475.0
42.0,476.0
44.0,477.0
46.0,478.0
44.0,479.0
44.0,480.0
37.0,481.0
43.0,482.0
44.0,483.0
47.0,484.0
47.0,485.0
40.0,486.0
40.0,487.0
44.0,488.0
47.0,489.0
49.0,490.0
41.0,491.0
40.0,492.0
41.0,493.0
45.0,494.0
46.0,495.0
42.0,496.0
40.0,497.0
44.0,498.0
40.0,499.0
44.0,500.0
73.0,0.0
61.0,1.0
69.0,2.0
52.0,3.0
48.0,4.0
46.0,5.0
51.0,6.0
44.0,7.0
43.0,8.0
48.0,9.0
46.0,10.0
52.0,11.0
52.0,12.0
60.0,13.0
61.0,14.0
52.0,15.0
47.0,16.0
56.0,17.0
53.0,18.0
47.0,19.0
49.0,20.0
51.0,21.0
49.0,22.0
48.0,23.0
53.0,24.0
55.0,25.0
53.0,26.0
51.0,27.0
49.0,28.0
54.0,29.0
51.0,30.0
46.0,31.0
49.0,32.0
54.0,33.0
48.0,34.0
49.0,35.0
54.0,36.0
53.0,37.0
50.0,38.0
48.0,39.0
50.0,40.0
56.0,41.0
48.0,42.0
44.0,43.0
58.0,44.0
53.0,45.0
45.0,46.0
51.0,47.0
51.0,48.0
51.0,49.0
44.0,50.0
55.0,51.0
52.0,52.0
51.0,53.0
43.0,54.0
50.0,55.0
56.0,56.0
50.0,57.0
45.0,58.0
51.0,59.0
56.0,60.0
45.0,61.0
50.0,62.0
53.0,63.0
54.0,64.0
45.0,65.0
52.0,66.0
48.0,67.0
58.0,68.0
47.0,69.0
44.0,70.0
54.0,71.0
56.0,72.0
46.0,73.0
53.0,74.0
52.0,75.0
56.0,76.0
46.0,77.0
49.0,78.0
45.0,79.0
54.0,80.0
49.0,81.0
47.0,82.0
54.0,83.0
55.0,84.0
45.0,85.0
48.0,86.0
57.0,87.0
50.0,88.0
47.0,89.0
51.0,90.0
49.0,91.0
48.0,92.0
44.0,93.0
52.0,94.0
55.0,95.0
46.0,96.0
47.0,97.0
56.0,98.0
58.0,99.0
47.0,100.0
47.0,101.0
51.0,102.0
52.0,103.0
45.0,104.0
52.0,105.0
49.0,106.0
52.0,107.0
48.0,108.0
51.0,109.0
53.0,110.0
54.0,111.0
45.0,112.0
48.0,113.0
56.0,114.0
51.0,115.0
45.0,116.0
55.0,117.0
52.0,118.0
50.0,119.0
48.0,120.0
52.0,121.0
53.0,122.0
48.0,123.0
46.0,124.0
49.0,125.0
58.0,126.0
46.0,127.0
47.0,128.0
55.0,129.0
54.0,130.0
46.0,131.0
51.0,132.0
52.0,133.0
55.0,134.0
42.0,135.0
50.0,136.0
49.0,137.0
53.0,138.0
44.0,139.0
53.0,140.0
56.0,141.0
54.0,142.0
48.0,143.0
49.0,144.0
54.0,145.0
52.0,146.0
44.0,147.0
48.0,148.0
54.0,149.0
52.0,150.0
46.0,151.0
54.0,152.0
55.0,153.0
53.0,154.0
47.0,155.0
51.0,156.0
53.0,157.0
49.0,158.0
46.0,159.0
49.0,160.0
55.0,161.0
48.0,162.0
50.0,163.0
56.0,164.0
54.0,165.0
44.0,166.0
50.0,167.0
51.0,168.0
52.0,169.0
42.0,170.0
51.0,171.0
56.0,172.0
51.0,173.0
48.0,174.0
53.0,175.0
57.0,176.0
50.0,177.0
44.0,178.0
50.0,179.0
53.0,180.0
47.0,181.0
52.0,182.0
52.0,183.0
54.0,184.0
49.0,185.0
49.0,186.0
52.0,187.0
53.0,188.0
43.0,189.0
48.0,190.0
57.0,191.0
49.0,192.0
45.0,193.0
54.0,194.0
56.0,195.0
48.0,196.0
49.0,197.0
48.0,198.0
56.0,199.0
47.0,200.0
45.0,201.0
52.0,202.0
53.0,203.0
46.0,204.0
52.0,205.0
52.0,206.0
56.0,207.0
50.0,208.0
44.0,209.0
54.0,210.0
54.0,211.0
46.0,212.0
48.0,213.0
55.0,214.0
53.0,215.0
47.0,216.0
50.0,217.0
51.0,218.0
53.0,219.0
44.0,220.0
52.0,221.0
52.0,222.0
51.0,223.0
47.0,224.0
53.0,225.0
55.0,226.0
49.0,227.0
49.0,228.0
52.0,229.0
54.0,230.0
48.0,231.0
48.0,232.0
51.0,233.0
56.0,234.0
46.0,235.0
45.0,236.0
59.0,237.0
52.0,238.0
45.0,239.0
50.0,240.0
50.0,241.0
50.0,242.0
46.0,243.0
54.0,244.0
55.0,245.0
51.0,246.0
45.0,247.0
54.0,248.0
54.0,249.0
48.0,250.0
46.0,251.0
49.0,252.0
55.0,253.0
48.0,254.0
47.0,255.0
58.0,256.0
53.0,257.0
42.0,258.0
56.0,259.0
46.0,260.0
55.0,261.0
50.0,262.0
50.0,263.0
51.0,264.0
55.0,265.0
50.0,266.0
49.0,267.0
50.0,268.0
48.0,269.0
54.0,270.0
49.0,271.0
50.0,272.0
52.0,273.0
51.0,274.0
48.0,275.0
49.0,276.0
51.0,277.0
54.0,278.0
48.0,279.0
47.0,280.0
54.0,281.0
53.0,282.0
46.0,283.0
51.0,284.0
50.0,285.0
52.0,286.0
48.0,287.0
49.0,288.0
51.0,289.0
56.0,290.0
44.0,291.0
47.0,292.0
58.0,293.0
51.0,294.0
45.0,295.0
54.0,296.0
51.0,297.0
50.0,298.0
45.0,299.0
51.0,300.0
55.0,301.0
45.0,302.0
45.0,303.0
57.0,304.0
55.0,305.0
47.0,306.0
48.0,307.0
48.0,308.0
53.0,309.0
46.0,310.0
51.0,311.0
47.0,312.0
55.0,313.0
46.0,314.0
50.0,315.0
56.0,316.0
53.0,317.0
44.0,318.0
52.0,319.0
53.0,320.0
52.0,321.0
45.0,322.0
50.0,323.0
55.0,324.0
49.0,325.0
49.0,326.0
54.0,327.0
54.0,328.0
48.0,329.0
48.0,330.0
48.0,331.0
54.0,332.0
50.0,333.0
46.0,334.0
52.0,335.0
56.0,336.0
48.0,337.0
46.0,338.0
56.0,339.0
52.0,340.0
45.0,341.0
49.0,342.0
50.0,343.0
52.0,344.0
47.0,345.0
50.0,346.0
53.0,347.0
55.0,348.0
48.0,349.0
48.0,350.0
52.0,351.0
53.0,352.0
44.0,353.0
53.0,354.0
52.0,355.0
50.0,356.0
49.0,357.0
53.0,358.0
52.0,359.0
48.0,360.0
48.0,361.0
49.0,362.0
59.0,363.0
47.0,364.0
44.0,365.0
58.0,366.0
53.0,367.0
46.0,368.0
53.0,369.0
51.0,370.0
52.0,371.0
47.0,372.0
51.0,373.0
50.0,374.0
53.0,375.0
46.0,376.0
48.0,377.0
56.0,378.0
49.0,379.0
45.0,380.0
56.0,381.0
52.0,382.0
48.0,383.0
47.0,384.0
49.0,385.0
52.0,386.0
50.0,387.0
46.0,388.0
51.0,389.0
54.0,390.0
46.0,391.0
48.0,392.0
55.0,393.0
55.0,394.0
45.0,395.0
51.0,396.0
53.0,397.0
53.0,398.0
45.0,399.0
53.0,400.0
51.0,401.0
54.0,402.0
44.0,403.0
46.0,404.0
56.0,405.0
52.0,406.0
46.0,407.0
53.0,408.0
53.0,409.0
48.0,410.0
46.0,411.0
54.0,412.0
55.0,413.0
45.0,414.0
50.0,415.0
53.0,416.0
55.0,417.0
43.0,418.0
48.0,419.0
48.0,420.0
56.0,421.0
47.0,422.0
48.0,423.0
53.0,424.0
54.0,425.0
43.0,426.0
52.0,427.0
53.0,428.0
51.0,429.0
46.0,430.0
53.0,431.0
52.0,432.0
50.0,433.0
48.0,434.0
47.0,435.0
53.0,436.0
53.0,437.0
49.0,438.0
50.0,439.0
53.0,440.0
48.0,441.0
50.0,442.0
49.0,443.0
50.0,444.0
54.0,445.0
49.0,446.0
47.0,447.0
54.0,448.0
52.0,449.0
48.0,450.0
50.0,451.0
52.0,452.0
52.0,453.0
48.0,454.0
54.0,455.0
54.0,456.0
50.0,457.0
44.0,458.0
55.0,459.0
55.0,460.0
48.0,461.0
50.0,462.0
54.0,463.0
54.0,464.0
42.0,465.0
49.0,466.0
51.0,467.0
52.0,468.0
49.0,469.0
54.0,470.0
53.0,471.0
52.0,472.0
48.0,473.0
48.0,474.0
54.0,475.0
53.0,476.0
43.0,477.0
52.0,478.0
58.0,479.0
46.0,480.0
48.0,481.0
56.0,482.0
53.0,483.0
48.0,484.0
49.0,485.0
45.0,486.0
55.0,487.0
48.0,488.0
45.0,489.0
52.0,490.0
